software_string,type,cpe_part,vendor,product,cna_source,cpe_combined_score,vendor_similarity_score,product_similarity_score,vendor_simple_similarity,product_simple_similarity,vendor_product_count,vendor_vulnerability_count,product_vulnerability_count,recommender_level,recommender_order,recommender_type
Palo Alto:PA-350,HARDWARE,a,bluecoat,proxysg_va-15,UNKNOWN,0.4706,0.098077972,0,0.661437828,0.404519917,222,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,h,autopi,wi-fi\/nb,UNKNOWN,0.468,-0.089097118,0,0.654653671,0,8,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-350,HARDWARE,a,monicahq,monica,UNKNOWN,0.4675,0,0,0.377964473,0.182574186,70,1,1,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,martin_lee,-,UNKNOWN,0.4673,0.278155668,0,0.402911482,0,5,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,pedro_cambra,-,UNKNOWN,0.4661,-0.323180906,0,0.483045892,0,6,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,john_franklin,advertisement,UNKNOWN,0.4651,-0.4883364,0,0.377964473,0.097590007,21,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,john_franklin,-,UNKNOWN,0.4644,-0.4883364,0,0.377964473,0,21,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,martin_pitt,-,UNKNOWN,0.4618,0.388293393,0,0.377964473,0,14,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,a,martin_pitt,jockey,UNKNOWN,0.4614,0.388293393,0,0.377964473,0,14,0,0,VENDOR,REJECT,application
Palo Alto:PA-350,HARDWARE,h,crestron,tsw-560-nc,UNKNOWN,0.4599,0.09827269,0,0.253546276,0.316227766,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-350,HARDWARE,h,crestron,tsw-1060-nc,UNKNOWN,0.4581,0.09827269,0,0.253546276,0.269679945,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-350,HARDWARE,h,crestron,tsw-760-nc,UNKNOWN,0.4564,0.09827269,0,0.253546276,0.158113883,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-350,HARDWARE,a,enyetech,coca-cola_fm_peru,UNKNOWN,0.4596,-0.003086593,0,0.071428571,0.273861279,9,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3020,"Palo Alto Networks, Inc.",0.8517,0.13775296,0,0.858629663,1,661,207,0,PRODUCT,HIGHEST,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3050,"Palo Alto Networks, Inc.",0.7956,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3060,"Palo Alto Networks, Inc.",0.7564,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-5020,"Palo Alto Networks, Inc.",0.7492,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3220,"Palo Alto Networks, Inc.",0.7269,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3250,"Palo Alto Networks, Inc.",0.7137,0.13775296,0,0.858629663,0.866025404,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-3260,"Palo Alto Networks, Inc.",0.7126,0.13775296,0,0.858629663,0.866025404,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-5200,"Palo Alto Networks, Inc.",0.7122,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-2050,"Palo Alto Networks, Inc.",0.7089,0.13775296,0,0.858629663,0.875,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-7000,"Palo Alto Networks, Inc.",0.7052,0.13775296,0,0.858629663,0.816496581,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-220,"Palo Alto Networks, Inc.",0.7024,0.13775296,0,0.858629663,0.801783726,661,207,0,PRODUCT,MEDIUM,hardware
Palo Alto:PA-3020,HARDWARE,h,paloaltonetworks,pa-200,"Palo Alto Networks, Inc.",0.6408,0.13775296,0,0.858629663,0.935414347,661,207,0,PRODUCT,HIGH,hardware
Palo Alto:PA-3020,HARDWARE,a,mascov,csapp_-_colegio_san_agustin,UNKNOWN,0.5472,0.0793323,0,0.43643578,0.260643018,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,nba,sacramento_kings,UNKNOWN,0.54,0.19868462,0,0.3086067,0.15430335,5,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,nconsulting,nc-cms,UNKNOWN,0.534,0.091178096,0,0.324101862,0,7,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,ncsoft,nc_launcher2,UNKNOWN,0.5294,0.034339931,0,0.327326835,0.182574186,4,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,onkyo,tx-nr585,UNKNOWN,0.5112,-0.224813068,0,0.404061018,0,10,2,1,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,onkyo,tx-nr686,UNKNOWN,0.5112,-0.224813068,0,0.404061018,0,10,2,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,brother,nc-3100h,UNKNOWN,0.4895,0.153283779,0,0.267261242,0.589255651,109,6,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,tibco,loglogic_st2025-san,TIBCO Software Inc.,0.4816,0.085675728,0,0.358568583,0.340206909,1109,92,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,tibco,loglogic_st2035-san,TIBCO Software Inc.,0.4816,0.085675728,0,0.358568583,0.353553391,1109,92,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,o,tibco,loglogic_st2025-san_firmware,TIBCO Software Inc.,0.414,0.085675728,0,0.358568583,0.331294578,1109,92,0,VENDOR,REJECT,operatingsystem
Palo Alto:PA-3020,HARDWARE,a,ave,-,UNKNOWN,0.4763,0.080993978,0,0.3086067,0,44,39,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,ave,ts05,UNKNOWN,0.4763,0.080993978,0,0.3086067,0.353553391,44,39,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,ave,ts01,UNKNOWN,0.4763,0.080993978,0,0.3086067,0.353553391,44,39,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,a,ave,dominaplus,UNKNOWN,0.4763,0.080993978,0,0.3086067,0.223606798,44,39,3,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,ave,ts05n-v,UNKNOWN,0.4384,0.080993978,0,0.3086067,0.288675135,44,39,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,ave,ts04x-v,UNKNOWN,0.4384,0.080993978,0,0.3086067,0.288675135,44,39,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,ave,ts03x-v,UNKNOWN,0.4384,0.080993978,0,0.3086067,0.433012702,44,39,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,a,bonitasoft,bonita_bpm_portal,UNKNOWN,0.4759,-0.280640219,0,0.571428571,0.282842712,44,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,pd-admin,-,UNKNOWN,0.475,0.080279973,0,0.267261242,0,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,pd-admin,pd-admin,UNKNOWN,0.475,0.080279973,0,0.267261242,0.23570226,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,francisco_cifuentes,-,UNKNOWN,0.4734,-0.067078374,0,0.229174624,0,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,meafinancial,peoples_bank_tulsa,UNKNOWN,0.4665,0.080794431,0,0.455842306,0.277350098,63,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,enterasys,ang_3000_7050,UNKNOWN,0.4654,0.072770996,0,0.222374795,0.762000762,71,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,o,altaware,palo_alto_networks_panos,UNKNOWN,0.4647,-0.027598579,0,0.642857143,0.252538136,37,0,0,VENDOR,REJECT,operatingsystem
Palo Alto:PA-3020,HARDWARE,a,loadbalancer,enterprise_va_max,UNKNOWN,0.46,-0.483710017,0,0.717137166,0.212132034,4,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,broadcom,brightstor_san_manager,UNKNOWN,0.4596,0.057029542,0,0.507092553,0.167705098,1187,63,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,h-fj,mt-phpincgi,UNKNOWN,0.4567,0.133767025,0,0,0.188982237,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,jose_project,jose,UNKNOWN,0.4518,0,0,0.388922234,0,106,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,rubetek,rv-3411,UNKNOWN,0.4441,-0.016265111,0,0.089087081,0.125,21,29,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,rubetek,rv-3406,UNKNOWN,0.4358,-0.016265111,0,0.089087081,0.433012702,21,29,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,rubetek,rv-3409,UNKNOWN,0.4282,-0.016265111,0,0.089087081,0.433012702,21,29,3,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,a,pedro_castro,-,UNKNOWN,0.4402,0.32071368,0,0.552052447,0,20,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,gcspublishing,georgia_packing,UNKNOWN,0.4383,0.121210106,0,0.183941802,0.216506351,21,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,va-ts_project,va-ts,UNKNOWN,0.4359,0.062546907,0,0.518874522,0.176776695,7,1,1,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,python-jose_project,python-jose,UNKNOWN,0.4351,0.056412786,0,0.480015361,0.102062073,28,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,kelly_d._redding,-,UNKNOWN,0.4336,-0.247361153,0,0.222911285,0,8,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,kelly_d._redding,kelredd-pruview,UNKNOWN,0.4336,-0.247361153,0,0.222911285,0.072168784,8,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,php_jose_project,php_jose,UNKNOWN,0.4333,-0.086790386,0,0.419313935,0.23570226,16,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,jose-php_project,jose-php,UNKNOWN,0.4333,0.031277134,0,0.419313935,0.23570226,15,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,appearingbusiness,magic_balloonman_marty_boone,UNKNOWN,0.4323,0.223868046,0,0.279145263,0.175411604,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,civitasmedia,logan_banner,UNKNOWN,0.4321,-0.139350041,0,0.298807152,0.162221421,7,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,pedro_cambra,-,UNKNOWN,0.431,-0.323180906,0,0.483045892,0,6,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,publicstuff,elk_grove_publicstuff,UNKNOWN,0.4289,-0.142730828,0,0.276026224,0.068041382,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,autopi,wi-fi\/nb,UNKNOWN,0.428,-0.089097118,0,0.654653671,0,8,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,airlive,bu-3026,UNKNOWN,0.4267,0,0,0.356348323,0.577350269,25,0,0,VENDOR,REJECT,hardware
Avaya:Unified Communications Management,HARDWARE,a,microfocus,hybrid_cloud_management,SUSE,0.9429,-0.128937605,0.204811323,0,0.829220183,1265,189,1,PRODUCT,LOWEST,application
Palo Alto:PA-3020,HARDWARE,a,monicahq,monica,UNKNOWN,0.4258,0,0,0.377964473,0.144337567,70,1,1,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,manuel_garcia,galleryformatter,UNKNOWN,0.4248,-0.389492777,0,0.503952631,0.129099445,14,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,manuel_garcia,-,UNKNOWN,0.4233,-0.389492777,0,0.503952631,0,14,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,crestron,tsw-1060-nc,UNKNOWN,0.4228,0.09827269,0,0.253546276,0.426401433,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,crestron,tsw-560-nc,UNKNOWN,0.4226,0.09827269,0,0.253546276,0.25,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,crestron,tsw-760-nc,UNKNOWN,0.4214,0.09827269,0,0.253546276,0.25,79,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,rittal,cmc_pu_iii_7030.000,UNKNOWN,0.4205,0.154431152,0,0.56694671,0.646996639,28,47,1,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,rittal,cmc_iii_pu_7030.000,UNKNOWN,0.4205,0.154431152,0,0.56694671,0.646996639,28,47,5,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,a,trane,tracer_sc,UNKNOWN,0.4189,0.020307966,0,0.358568583,0.102062073,3,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,a,kcodes,netusb.ko,UNKNOWN,0.4179,0.015232005,0,0.21821789,0,4,0,0,VENDOR,REJECT,application
Palo Alto:PA-3020,HARDWARE,h,antlabs,inngate_ig_3100,UNKNOWN,0.4172,-0.07915813,0,0.623609564,0.46291005,15,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,h,galilmc,rio-47100_plc,UNKNOWN,0.4165,-0.207424521,0,0.534522484,0.490290338,3,0,0,VENDOR,REJECT,hardware
Palo Alto:PA-3020,HARDWARE,a,kay_messerschmidt,-,UNKNOWN,0.4159,-0.253705244,0,0.157242726,0,3,0,0,VENDOR,REJECT,application
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_60e,"Fortinet, Inc.",0.6809,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_50e,"Fortinet, Inc.",0.6374,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
Dell:n Series,HARDWARE,h,dell,precision_t3600,Dell,0.9117,0.123337349,0.178972434,1,0.568535244,3952,1584,0,PRODUCT,LOWEST,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_60f,"Fortinet, Inc.",0.6216,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
Dell:n Series,HARDWARE,h,dell,precision_t5600,Dell,0.9117,0.123337349,0.015387733,1,0.568535244,3952,1584,0,PRODUCT,LOWEST,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_80f,"Fortinet, Inc.",0.6156,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_40f,"Fortinet, Inc.",0.6126,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
Dell:n Series,HARDWARE,h,dell,precision_t1600,Dell,0.9116,0.123337349,0.192228298,1,0.568535244,3952,1584,0,PRODUCT,LOWEST,hardware
Dell:n Series,HARDWARE,h,dell,precision_m4300,Dell,0.9108,0.123337349,0.06135351,1,0.568535244,3952,1584,0,PRODUCT,LOWEST,hardware
Intel:8231/8232,HARDWARE,h,intel,dn2820fyb,CERT@VDE,1,0.158412582,0,1,0.568535244,15747,16546,0,PRODUCT,LOWEST,hardware
HP:Utility Data Center,HARDWARE,a,hp,performance_center,HP Inc.,0.718,0.169687272,0.100465889,1,0.56839856,15008,2593,0,PRODUCT,LOWEST,application
Microsoft:RoundTable,HARDWARE,a,microsoft,windows_defender,Microsoft Corporation,0.8219,0.050396025,0,1,0.567961834,5032,16642,5,PRODUCT,LOWEST,application
Oracle:Net Services,SOFTWARE,a,oracle,hospitality_opera_property_management,Oracle,0.8538,0.242596053,0.082057597,1,0.567888563,7570,4455,4,PRODUCT,LOWEST,application
Fortinet:FortiGate FG-30E,HARDWARE,h,fortinet,fortigate_80e,"Fortinet, Inc.",0.5741,0.052864245,0,1,0.906103045,1344,154,1,PRODUCT,HIGH,hardware
HP:business desktops,HARDWARE,a,hp,openview_operations,HP Inc.,0.9896,0.169687272,0.248682969,1,0.567774974,15008,2593,0,PRODUCT,LOWEST,application
HP:Flexible Data Center,HARDWARE,h,hp,4200ln_network_printer,HP Inc.,0.9447,0.169687272,-0.093180557,1,0.567774974,15008,2593,0,PRODUCT,LOWEST,hardware
HP:Precision Bus,HARDWARE,a,hp,display_assistant,HP Inc.,0.9949,0.169687272,-0.094980683,1,0.567774974,15008,2593,0,PRODUCT,LOWEST,application
HP:Precision Bus,HARDWARE,h,hp,ink_tank_wireless_410_z4b53a,HP Inc.,0.9935,0.169687272,0.148869245,1,0.567774974,15008,2593,1,PRODUCT,LOWEST,hardware
Apple:Keyboard,HARDWARE,h,apple,airport_card,Adobe Systems Incorporated,0.9696,0.216040846,-0.17153537,1,0.567774974,2386,2890,0,PRODUCT,LOWEST,hardware
HP:Utility Data Center,HARDWARE,h,hp,1500_network_printer,HP Inc.,0.7021,0.169687272,0.124752679,1,0.567733589,15008,2593,0,PRODUCT,LOWEST,hardware
HP:Utility Data Center,HARDWARE,h,hp,8500_network_printer,HP Inc.,0.7009,0.169687272,0.136917151,1,0.567733589,15008,2593,0,PRODUCT,LOWEST,hardware
Microsoft:Response Point,HARDWARE,a,microsoft,network_watcher_agent,Microsoft Corporation,0.9369,0.050396025,0.157882572,1,0.567613479,5032,16642,1,PRODUCT,LOWEST,application
HP:Memory spot chip,HARDWARE,a,hp,mercury_performance_center_agent,HP Inc.,0.9853,0.169687272,-0.039463944,1,0.567595761,15008,2593,0,PRODUCT,LOWEST,application
HP:Integrated Lights-Out,HARDWARE,a,hp,mercury_performance_center_agent,HP Inc.,0.9817,0.169687272,0.235837673,1,0.567534396,15008,2593,0,PRODUCT,LOWEST,application
HP:Memory spot chip,HARDWARE,a,hp,storageworks_solaris_host_agent_files,HP Inc.,0.9695,0.169687272,0.276855061,1,0.567366515,15008,2593,0,PRODUCT,LOWEST,application
Oracle:Hyperion,SOFTWARE,a,oracle,discoverer,Oracle,0.9995,0.242596053,-0.076943595,1,0.56694671,7570,4455,0,PRODUCT,LOWEST,application
Oracle:Hyperion,SOFTWARE,a,oracle,mysql_workbench,Oracle,0.9964,0.242596053,-0.129220783,1,0.56694671,7570,4455,1,PRODUCT,LOWEST,application
Adobe:ColdFusion,SOFTWARE,a,adobe,illustrator_cc,Adobe Systems Incorporated,0.9758,0.316640541,0.302080494,1,0.56694671,3230,1297,5,PRODUCT,LOWEST,application
Apache:Foundation,SOFTWARE,a,apache,fineract,Apache Software Foundation,0.9439,0.133183993,0.379892817,1,0.56694671,9873,711,4,PRODUCT,LOWEST,application
Cisco:Nexus switches,HARDWARE,h,cisco,nexus_5596t,"Cisco Systems, Inc.",0.9986,0.192943885,0.832139081,1,0.56694671,30872,18241,7,PRODUCT,LOWEST,hardware
Cisco:Nexus switches,HARDWARE,h,cisco,nexus_6001t,"Cisco Systems, Inc.",0.9986,0.192943885,0.831074708,1,0.56694671,30872,18241,0,PRODUCT,LOWEST,hardware
Avaya:Unified Communications Management,HARDWARE,a,abb,800xa_information_management,"Rapid7, Inc.",0.9045,-0.105186317,-0.028014071,0.404519917,0.858766594,452,259,1,PRODUCT,LOWEST,application
-:Catalyst 6500,HARDWARE,o,peplink,balance_one_firmware,UNKNOWN,0.4984,0.085774577,0.137924525,0,0.323380833,226,114,1,PRODUCT,REJECT,operatingsystem
-:Catalyst 6500,HARDWARE,a,vmware,workspace_one_people,VMware,0.4925,0.230948207,-0.17749287,0,0.181848242,3254,3716,1,PRODUCT,REJECT,application
Fortinet:FortiGate FG-30E,HARDWARE,h,hikvision,ds-7716ni-14\/16p,UNKNOWN,0.5687,0.070508084,0,0.40824829,0.044455422,275,2,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,hikvision,ds-7616ni-e2\/16p,UNKNOWN,0.5687,0.070508084,0,0.40824829,0.139572632,275,2,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,hikvision,ds-7616ni-12\/16p,UNKNOWN,0.5687,0.070508084,0,0.40824829,0.042640143,275,2,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,hikvision,ds-7604ni-e1\/4p,UNKNOWN,0.5456,0.070508084,0,0.40824829,0.227921153,275,2,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,canon,eos_5d_mark_iii,UNKNOWN,0.5622,-0.02004674,0,0.358568583,0.402015126,577,69,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,canon,eos_7d_mark_ii,UNKNOWN,0.5612,-0.02004674,0,0.358568583,0.413918677,577,69,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,canon,eos_5d_mark_iv,UNKNOWN,0.561,-0.02004674,0,0.358568583,0.385694608,577,69,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,canon,eos_6d_mark_ii,UNKNOWN,0.5538,-0.02004674,0,0.358568583,0.413918677,577,69,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,canon,eos_d_rebel_t7,UNKNOWN,0.55,-0.02004674,0,0.358568583,0.51708769,577,69,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,honeywell,maxpro_nvr_hybrid_xe,ICS-CERT,0.5565,0.066011684,0,0.350823208,0.341121146,728,57,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,honeywell,maxpro_nvr_xe,ICS-CERT,0.5441,0.066011684,0,0.350823208,0.33028913,728,57,2,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,enterasys,xsr-3000,UNKNOWN,0.5505,0.061245181,0,0.526234812,0.295656198,71,0,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,epson,epson_workforce_wf-2861,UNKNOWN,0.5475,0.033647553,0,0.424264069,0.475327076,394,72,0,VENDOR,REJECT,hardware
Fortinet:FortiGate FG-30E,HARDWARE,h,ge,logiq_e9,ICS-CERT,0.5431,0.036873686,0,0.223606798,0.483493778,336,59,1,VENDOR,REJECT,hardware
Firewalla:firewalla,HARDWARE,a,\@thi.ng\/egf_project,\@thi.ng\/egf,UNKNOWN,0,0,0,0.302613766,0.263117406,27,0,0,VENDOR,REJECT,application
Nokia:Lumia 530,HARDWARE,o,peplink,ubr_lte_firmware,UNKNOWN,0.4807,0.214826483,0.668356246,0.447213595,0.376889181,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 530,HARDWARE,h,peplink,ubr_lte,UNKNOWN,0.4536,0.214826483,0.048005758,0.447213595,0.288675135,226,114,1,PRODUCT,REJECT,hardware
Nokia:Lumia 530,HARDWARE,o,peplink,max_hd2_ip67_firmware,UNKNOWN,0.441,0.214826483,0.473097703,0.447213595,0.416025147,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 530,HARDWARE,h,peplink,max_hd2_ip67,UNKNOWN,0.387,0.214826483,0.253099607,0.447213595,0.335410197,226,114,1,PRODUCT,REJECT,hardware
Nokia:Lumia 530,HARDWARE,o,netapp,aff_8700_firmware,"NetApp, Inc.",0.3835,0.216036997,0,0.316227766,0.40824829,1032,1185,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,netapp,aff_8700_firmware,"NetApp, Inc.",0.431,0.216036997,0,0.316227766,0.40824829,1032,1185,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,netapp,aff_8300_firmware,"NetApp, Inc.",0.4018,0.216036997,0,0.316227766,0.476289672,1032,1185,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,h,netapp,aff_8700,"NetApp, Inc.",0.3823,0.216036997,0,0.316227766,0.319801075,1032,1185,1,PRODUCT,REJECT,hardware
Nokia:Lumia 630,HARDWARE,o,peplink,max_hd2_dome_firmware,UNKNOWN,0.4143,0.214826483,0.028648967,0.447213595,0.375,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,peplink,max_hd2_firmware,UNKNOWN,0.4142,0.214826483,0.043793402,0.447213595,0.395284708,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,peplink,mediafast_hd2_firmware,UNKNOWN,0.4133,0.214826483,0.04095702,0.447213595,0.401477534,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,peplink,max_hd2_mini_firmware,UNKNOWN,0.407,0.214826483,-0.025634518,0.447213595,0.48507125,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,o,peplink,ubr_lte_firmware,UNKNOWN,0.4025,0.214826483,0.016526115,0.447213595,0.376889181,226,114,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 630,HARDWARE,h,peplink,mediafast_hd2,UNKNOWN,0.3958,0.214826483,0.030749665,0.447213595,0.353553391,226,114,1,PRODUCT,REJECT,hardware
Nokia:Lumia 630,HARDWARE,h,peplink,max_hd2,UNKNOWN,0.3926,0.214826483,0.056392741,0.447213595,0.288675135,226,114,1,PRODUCT,REJECT,hardware
Nokia:Lumia 630,HARDWARE,h,peplink,max_hd2_dome,UNKNOWN,0.3925,0.214826483,0.07661739,0.447213595,0.283473355,226,114,1,PRODUCT,REJECT,hardware
Nokia:Lumia 735,HARDWARE,o,netapp,aff_8700_firmware,"NetApp, Inc.",0.4399,0.216036997,0,0.316227766,0.340206909,1032,1185,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 735,HARDWARE,h,netapp,aff_8700,"NetApp, Inc.",0.415,0.216036997,0,0.316227766,0.213200716,1032,1185,1,PRODUCT,REJECT,hardware
Nokia:Lumia 735,HARDWARE,o,netapp,aff_8300_firmware,"NetApp, Inc.",0.3971,0.216036997,0,0.316227766,0.340206909,1032,1185,1,PRODUCT,REJECT,operatingsystem
Nokia:Lumia 735,HARDWARE,h,peplink,mediafast_hd2,UNKNOWN,0.4358,0.214826483,0.020712408,0.447213595,0.353553391,226,114,1,PRODUCT,REJECT,hardware
